"id","product_code","unit_price","category","stock_sold","sale","salesman_name","customer_name","customer_gender","age","location_customer","location_shop","datetime"
1289,"Product XC51",5,"Furniture",24,120,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2022-05-04 21:00:00
1290,"Product XC02",8,"Toys",13,104,"Antonetta Tindall","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2022-05-11 16:00:00
1291,"Product XC17",25,"Beauty",25,625,"Oran Eustis","Jerrome Trownson","Male",58,"703 Harbort Terrace","Peoria",2022-01-19 09:30:00
1292,"Product XC04",12,"Toys",5,60,"Gerek Musterd","Eddie Moretto","Male",44,"38525 Dorton Alley","Midland",2020-05-16 11:30:00
1293,"Product XC39",40,"Fashion",5,200,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2020-10-20 03:30:00
1294,"Product XC42",8,"Automotive",15,120,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2021-11-20 14:00:00
1295,"Product XC59",40,"Health",3,120,"Boyce Krikorian","Wyn Garmey","Male",44,"69745 Butternut Plaza","Charleston",2020-12-13 17:30:00
1296,"Product XC76",20,"Automotive",9,180,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2018-08-06 20:30:00
1297,"Product XC69",40,"Toys",18,720,"Marlowe Cheshir","Waite Olford","Male",29,"24288 Larry Alley","Boise",2020-06-01 11:30:00
1298,"Product XC14",12,"Toys",21,252,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2020-06-14 01:30:00
1299,"Product XC48",30,"Health",3,90,"Gerek Musterd","Phillis Kores","Female",39,"651 Mariners Cove Place","Midland",2021-01-18 05:00:00
1300,"Product XC57",25,"Furniture",19,475,"Nanine Sandercock","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2021-03-28 12:30:00
1301,"Product XC30",50,"Food",13,650,"Gorden Woolis","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2019-11-08 05:00:00
1302,"Product XC60",50,"Toys",18,900,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2018-07-23 05:00:00
1303,"Product XC12",8,"Fashion",11,88,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2020-12-03 07:00:00
1304,"Product XC17",25,"Automotive",19,475,"Antonetta Tindall","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2018-03-15 21:00:00
1305,"Product XC11",5,"Health",25,125,"Cullin Shorte","Simon Land","Male",38,"42302 Erie Point","Baltimore",2020-08-29 22:30:00
1306,"Product XC79",40,"Health",24,960,"Oran Eustis","Ginny Langdale","Female",31,"1136 Bunker Hill Hill","Peoria",2022-12-02 09:30:00
1307,"Product XC58",30,"Food",3,90,"Gerek Musterd","Fairlie Perocci","Male",35,"651 Mariners Cove Place","Midland",2020-02-03 13:00:00
1308,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"52436 Jenifer Court","Boise",2018-07-14 20:30:00
1309,"Product XC68",30,"Fashion",24,720,"Jeannette Willavoys","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2019-02-01 23:30:00
1310,"Product XC31",5,"Health",8,40,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2022-08-26 21:00:00
1311,"Product XC79",40,"Toys",22,880,"Emlynne Filipson","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2019-01-14 05:00:00
1312,"Product XC79",40,"Beauty",7,280,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-03-05 21:30:00
1313,"Product XC60",50,"Health",5,250,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2022-11-16 01:00:00
1314,"Product XC36",20,"Food",5,100,"Oran Eustis","Boycey Ocurran","Male",23,"8064 Menomonie Alley","Peoria",2020-10-29 16:30:00
1315,"Product XC68",30,"Health",13,390,"Jeannette Willavoys","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-01-08 12:00:00
1316,"Product XC60",50,"Toys",13,650,"Ingelbert Boliver","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2022-01-28 15:30:00
1317,"Product XC60",50,"Automotive",17,850,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2018-06-22 04:00:00
1318,"Product XC67",25,"Beauty",13,325,"Ingelbert Boliver","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2021-06-12 18:30:00
1319,"Product XC38",30,"Food",8,240,"Mireille Stott","Jacklin Grob","Female",24,"627 Surrey Way","Boise",2021-09-08 20:30:00
1320,"Product XC53",10,"Fashion",21,210,"Oran Eustis","Anet Dunham","Female",19,"6 Walton Street","Peoria",2019-01-11 22:00:00
1321,"Product XC32",8,"Food",11,88,"Kellina Sayward","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2022-11-23 23:30:00
1322,"Product XC54",12,"Fashion",5,60,"Antonetta Tindall","Lind Dance","Male",17,"42302 Erie Point","Baltimore",2018-09-16 09:00:00
1323,"Product XC48",30,"Automotive",23,690,"Mireille Stott","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2020-04-24 22:00:00
1324,"Product XC09",40,"Furniture",15,600,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2020-05-30 13:00:00
1325,"Product XC39",40,"Fashion",15,600,"Cullin Shorte","Kristyn Anthes","Female",34,"42302 Erie Point","Baltimore",2020-12-19 14:00:00
1326,"Product XC27",25,"Toys",11,275,"Mireille Stott","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2021-03-26 09:00:00
1327,"Product XC38",30,"Furniture",12,360,"Cullin Shorte","Mellisa Plumbridge","Female",57,"18048 Sommers Alley","Baltimore",2019-04-06 17:30:00
1328,"Product XC29",40,"Fashion",12,480,"Jeannette Willavoys","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2019-10-16 06:30:00
1329,"Product XC79",40,"Furniture",16,640,"Goddard Twiddy","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2020-08-27 18:30:00
1330,"Product XC18",30,"Fashion",11,330,"Kellina Sayward","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2022-10-16 15:00:00
1331,"Product XC06",20,"Food",3,60,"Oran Eustis","Arnold Matteucci","Male",25,"0454 Grover Parkway","Peoria",2022-06-10 05:00:00
1332,"Product XC05",15,"Fashion",9,135,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2021-01-23 05:30:00
1333,"Product XC10",50,"Beauty",5,250,"Goddard Twiddy","Jerrome Trownson","Male",58,"703 Harbort Terrace","Peoria",2018-12-28 10:00:00
1334,"Product XC31",5,"Electronics",14,70,"Ingelbert Boliver","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2020-07-12 13:00:00
1335,"Product XC64",12,"Health",8,96,"Kellina Sayward","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2018-06-11 14:00:00
1336,"Product XC08",30,"Fashion",14,420,"Bank Chataignier","Vaughn Gages","Male",41,"3016 Oak Valley Alley","Charleston",2022-08-24 23:00:00
1337,"Product XC35",15,"Electronics",22,330,"Theressa Orbine","Tani Clyma","Female",52,"117 Farmco Drive","El Paso",2019-02-07 08:00:00
1338,"Product XC63",10,"Automotive",21,210,"Jeannette Willavoys","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2022-12-22 17:00:00
1339,"Product XC44",12,"Fashion",11,132,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2019-04-24 14:30:00
1340,"Product XC08",30,"Automotive",10,300,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2022-12-22 16:00:00
1341,"Product XC17",25,"Automotive",25,625,"Antonetta Tindall","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2020-11-12 17:00:00
1342,"Product XC02",8,"Electronics",15,120,"Emlynne Filipson","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2019-04-10 22:30:00
1343,"Product XC43",10,"Beauty",12,120,"Nanine Sandercock","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2020-08-07 14:00:00
1344,"Product XC59",40,"Automotive",5,200,"Emlynne Filipson","Fairlie Perocci","Male",35,"651 Mariners Cove Place","Midland",2021-05-04 03:30:00
1345,"Product XC04",12,"Toys",18,216,"Bank Chataignier","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2020-06-01 12:30:00
1346,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2020-04-29 19:00:00
1347,"Product XC61",5,"Beauty",22,110,"Oran Eustis","Guilbert Burdas","Male",44,"0454 Grover Parkway","Peoria",2022-02-12 03:30:00
1348,"Product XC11",5,"Toys",7,35,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2020-02-07 05:00:00
1349,"Product XC36",20,"Toys",12,240,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2020-12-16 08:00:00
1350,"Product XC11",5,"Health",18,90,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2019-11-30 05:00:00
1351,"Product XC08",30,"Furniture",20,600,"Jeannette Willavoys","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2022-06-03 12:30:00
1352,"Product XC44",12,"Automotive",15,180,"Gerek Musterd","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2021-06-05 22:00:00
1353,"Product XC44",12,"Food",9,108,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2021-06-23 00:30:00
1354,"Product XC59",40,"Food",24,960,"Boyce Krikorian","Lesli Guerriero","Female",20,"3016 Oak Valley Alley","Charleston",2019-06-22 18:30:00
1355,"Product XC34",12,"Fashion",18,216,"Gorden Woolis","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2018-12-17 06:30:00
1356,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2021-10-15 13:00:00
1357,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2018-04-21 13:00:00
1358,"Product XC46",20,"Toys",10,200,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-07-03 04:00:00
1359,"Product XC56",20,"Electronics",21,420,"Mireille Stott","Waite Olford","Male",29,"24288 Larry Alley","Boise",2022-12-23 05:30:00
1360,"Product XC05",15,"Toys",3,45,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2019-05-30 06:00:00
1361,"Product XC60",50,"Food",6,300,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2019-11-22 20:30:00
1362,"Product XC55",15,"Toys",19,285,"Jeannette Willavoys","Buddy Graalman","Male",27,"347 Tennessee Junction","Baltimore",2018-01-24 15:00:00
1363,"Product XC35",15,"Furniture",15,225,"Gerek Musterd","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2019-05-05 13:30:00
1364,"Product XC73",10,"Automotive",25,250,"Gorden Woolis","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2021-06-26 17:30:00
1365,"Product XC13",10,"Health",21,210,"Nanine Sandercock","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2022-12-29 05:30:00
1366,"Product XC07",25,"Automotive",12,300,"Jeannette Willavoys","Kristyn Anthes","Female",34,"42302 Erie Point","Baltimore",2019-01-06 02:30:00
1367,"Product XC77",25,"Furniture",18,450,"Gerek Musterd","Phillis Kores","Female",39,"651 Mariners Cove Place","Midland",2018-05-10 04:00:00
1368,"Product XC77",25,"Beauty",3,75,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-11-22 12:30:00
1369,"Product XC39",40,"Automotive",22,880,"Mireille Stott","Alyce Mariner","Female",59,"627 Surrey Way","Boise",2022-03-20 15:00:00
1370,"Product XC10",50,"Toys",22,1100,"Antonetta Tindall","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2018-08-30 00:30:00
1371,"Product XC62",8,"Furniture",4,32,"Em Oxtaby","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2022-07-08 03:00:00
1372,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2018-11-23 21:00:00
1373,"Product XC53",10,"Furniture",14,140,"Jeannette Willavoys","Norby Prier","Male",23,"18048 Sommers Alley","Baltimore",2021-05-21 14:00:00
1374,"Product XC17",25,"Furniture",21,525,"Theressa Orbine","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2019-03-07 19:30:00
1375,"Product XC74",12,"Food",14,168,"Mireille Stott","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2018-02-06 08:30:00
1376,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"52436 Jenifer Court","Boise",2020-09-27 15:30:00
1377,"Product XC03",10,"Toys",5,50,"Marlowe Cheshir","Waite Olford","Male",29,"24288 Larry Alley","Boise",2022-06-25 07:30:00
1378,"Product XC51",5,"Fashion",3,15,"Boyce Krikorian","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2020-01-13 18:30:00
1379,"Product XC72",8,"Automotive",17,136,"Ingelbert Boliver","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2022-09-08 23:30:00
1380,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"52436 Jenifer Court","Boise",2020-12-30 13:00:00
1381,"Product XC65",15,"Automotive",6,90,"Theressa Orbine","Felisha Gatiss","Female",48,"117 Farmco Drive","El Paso",2020-04-10 04:00:00
1382,"Product XC17",25,"Food",25,625,"Goddard Twiddy","Susan Sterry","Female",26,"703 Harbort Terrace","Peoria",2020-09-02 14:00:00
1383,"Product XC27",25,"Toys",18,450,"Nanine Sandercock","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2019-09-14 05:30:00
1384,"Product XC05",15,"Automotive",12,180,"Mireille Stott","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2020-02-20 14:00:00
1385,"Product XC56",20,"Fashion",24,480,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2019-09-05 11:30:00
1386,"Product XC09",40,"Food",16,640,"Gerek Musterd","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2018-11-14 14:00:00
1387,"Product XC55",15,"Toys",9,135,"Gorden Woolis","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2018-11-28 04:30:00
1388,"Product XC14",12,"Fashion",10,120,"Chris Andreone","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2018-01-25 07:30:00
1389,"Product XC42",8,"Beauty",6,48,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2021-07-23 20:00:00
1390,"Product XC35",15,"Toys",17,255,"Antonetta Tindall","Sherwin Lavelle","Male",55,"42302 Erie Point","Baltimore",2019-12-23 05:00:00
1391,"Product XC28",30,"Electronics",8,240,"Antonetta Tindall","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-09-05 19:00:00
1392,"Product XC05",15,"Food",12,180,"Chris Andreone","Galen Evelyn","Male",35,"117 Farmco Drive","El Paso",2022-09-06 18:00:00
1393,"Product XC40",50,"Electronics",14,700,"Gorden Woolis","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2019-07-25 16:30:00
1394,"Product XC77",25,"Electronics",10,250,"Antonetta Tindall","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2022-01-21 13:00:00
1395,"Product XC22",8,"Toys",7,56,"Emlynne Filipson","Fairlie Perocci","Male",35,"651 Mariners Cove Place","Midland",2018-08-02 22:30:00
1396,"Product XC06",20,"Food",24,480,"Cullin Shorte","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2020-10-22 23:00:00
1397,"Product XC07",25,"Food",8,200,"Ingelbert Boliver","Jerrome Trownson","Male",58,"703 Harbort Terrace","Peoria",2018-05-29 05:00:00
1398,"Product XC51",5,"Toys",4,20,"Boyce Krikorian","Codie Trayhorn","Female",19,"0204 Chive Road","Charleston",2022-03-20 18:00:00
1399,"Product XC14",12,"Fashion",7,84,"Emlynne Filipson","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2020-08-04 09:30:00
1400,"Product XC50",50,"Furniture",23,1150,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2020-10-06 01:00:00
1401,"Product XC39",40,"Furniture",15,600,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2022-06-10 05:00:00
1402,"Product XC63",10,"Automotive",13,130,"Bank Chataignier","Burnard Lytell","Male",60,"69745 Butternut Plaza","Charleston",2022-09-21 19:30:00
1403,"Product XC47",25,"Fashion",11,275,"Boyce Krikorian","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2019-10-09 09:30:00
1404,"Product XC73",10,"Food",18,180,"Emlynne Filipson","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2018-03-26 10:00:00
1405,"Product XC33",10,"Health",22,220,"Emlynne Filipson","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2018-03-22 07:00:00
1406,"Product XC53",10,"Fashion",8,80,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2022-09-08 13:00:00
1407,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2019-12-22 04:30:00
1408,"Product XC36",20,"Automotive",10,200,"Goddard Twiddy","Phillie Bolzen","Female",39,"1136 Bunker Hill Hill","Peoria",2018-06-16 06:30:00
1409,"Product XC27",25,"Automotive",17,425,"Ingelbert Boliver","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2020-05-20 15:30:00
1410,"Product XC11",5,"Automotive",17,85,"Jeannette Willavoys","Buddy Graalman","Male",27,"347 Tennessee Junction","Baltimore",2018-10-20 09:30:00
1411,"Product XC14",12,"Health",9,108,"Ingelbert Boliver","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2022-01-26 09:30:00
1412,"Product XC24",12,"Toys",8,96,"Mireille Stott","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2020-11-27 13:00:00
1413,"Product XC16",20,"Health",20,400,"Ingelbert Boliver","Anet Dunham","Female",19,"6 Walton Street","Peoria",2021-04-19 04:00:00
1414,"Product XC24",12,"Automotive",4,48,"Em Oxtaby","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2020-05-25 01:30:00
1415,"Product XC59",40,"Toys",21,840,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2020-12-25 19:30:00
1416,"Product XC37",25,"Electronics",18,450,"Theressa Orbine","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2019-05-31 19:30:00
1417,"Product XC44",12,"Fashion",15,180,"Oran Eustis","Drew Dahlgren","Male",38,"8064 Menomonie Alley","Peoria",2021-03-25 10:30:00
1418,"Product XC52",8,"Automotive",11,88,"Marlowe Cheshir","Jacklin Grob","Female",24,"627 Surrey Way","Boise",2021-07-15 08:30:00
1419,"Product XC04",12,"Toys",20,240,"Gorden Woolis","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2021-12-17 00:00:00
1420,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-12-17 07:30:00
1421,"Product XC41",5,"Health",8,40,"Marlowe Cheshir","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2019-03-30 07:00:00
1422,"Product XC11",5,"Health",22,110,"Emlynne Filipson","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2022-02-22 06:30:00
1423,"Product XC45",15,"Health",20,300,"Cullin Shorte","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2020-04-15 15:00:00
1424,"Product XC01",5,"Food",20,100,"Ingelbert Boliver","Arnold Matteucci","Male",25,"0454 Grover Parkway","Peoria",2019-12-26 21:00:00
1425,"Product XC59",40,"Fashion",8,320,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2022-04-27 17:00:00
1426,"Product XC65",15,"Electronics",20,300,"Kellina Sayward","Alyce Mariner","Female",59,"627 Surrey Way","Boise",2021-05-31 20:30:00
1427,"Product XC67",25,"Automotive",20,500,"Jeannette Willavoys","Rosaline Breagan","Female",21,"18048 Sommers Alley","Baltimore",2020-09-03 18:30:00
1428,"Product XC49",40,"Food",9,360,"Em Oxtaby","Zelma Frarey","Female",26,"87 Farragut Parkway","El Paso",2021-08-06 20:00:00
1429,"Product XC51",5,"Automotive",14,70,"Antonetta Tindall","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2021-04-13 13:00:00
1430,"Product XC60",50,"Beauty",10,500,"Goddard Twiddy","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2018-07-29 20:30:00
1431,"Product XC76",20,"Electronics",3,60,"Kellina Sayward","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2022-07-06 03:30:00
1432,"Product XC41",5,"Fashion",24,120,"Bank Chataignier","Wyn Garmey","Male",44,"69745 Butternut Plaza","Charleston",2022-06-19 17:30:00
1433,"Product XC61",5,"Fashion",4,20,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2020-07-13 07:30:00
1434,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2022-04-30 10:00:00
1435,"Product XC19",40,"Beauty",5,200,"Ingelbert Boliver","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2022-09-09 15:30:00
1436,"Product XC05",15,"Furniture",14,210,"Em Oxtaby","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2020-04-15 18:00:00
1437,"Product XC65",15,"Furniture",13,195,"Gorden Woolis","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2018-02-18 18:30:00
